conversion_id,user_id,conversion_ts,revenue,conversion_type
1294,u001063,2024-11-02 00:00:00,70.18,Paid Signup
1295,u000616,2024-07-28 00:00:00,69.76,Trial Started
1296,u000116,2024-01-12 00:00:00,38.72,Trial Started
1297,u001311,2024-02-07 23:00:00,39.12,Upsell
1298,u001216,2024-06-02 11:00:00,50.52,Paid Signup
1299,u000971,2024-12-13 18:00:00,52.5,Upsell
1300,u000285,2024-10-14 18:00:00,98.76,Paid Signup
1301,u000656,2024-08-30 12:00:00,62.93,Paid Signup
1302,u000624,2024-10-07 16:00:00,126.24,Upsell
1303,u001259,2024-05-07 08:00:00,82.84,Trial Started
1304,u000941,2024-06-19 17:00:00,40.66,Upsell
1305,u001578,2024-11-15 01:00:00,71.91,Paid Signup
1306,u000933,2024-06-25 03:00:00,43.62,Paid Signup
1307,u000424,2024-01-22 02:00:00,43.8,Trial Started
1308,u000424,2024-01-19 12:00:00,40.11,Paid Signup
1309,u000833,2024-04-16 05:00:00,47.03,Paid Signup
1310,u001592,2024-07-08 01:00:00,101.62,Upsell
1311,u001592,2024-06-17 01:00:00,70.28,Upsell
1312,u000038,2024-05-16 20:00:00,55.51,Trial Started
1313,u000197,2024-07-22 13:00:00,52.4,Upsell
1314,u001115,2024-06-04 00:00:00,38.49,Trial Started
1315,u000864,2024-12-30 14:00:00,44.94,Upsell
1316,u001598,2024-08-04 11:00:00,37.58,Trial Started
1317,u001180,2024-02-18 23:00:00,109.61,Paid Signup
1318,u000134,2024-04-09 01:00:00,40.11,Upsell
1319,u000134,2024-04-11 13:00:00,52.32,Upsell
1320,u001356,2024-07-22 13:00:00,45.78,Paid Signup
1321,u000143,2024-02-24 04:00:00,126.95,Paid Signup
1322,u000587,2024-11-26 09:00:00,45.88,Trial Started
1323,u000587,2024-09-18 12:00:00,52.94,Paid Signup
1324,u000200,2024-06-13 07:00:00,32.4,Trial Started
1325,u000746,2024-06-12 19:00:00,46.05,Trial Started
1326,u001732,2024-03-08 21:00:00,40.65,Paid Signup
1327,u001308,2024-04-04 18:00:00,67.1,Paid Signup
1328,u001080,2024-07-10 16:00:00,46.6,Paid Signup
1329,u001234,2024-09-23 01:00:00,45.88,Paid Signup
1330,u001490,2024-10-08 11:00:00,46.86,Upsell
1331,u000283,2024-05-18 22:00:00,90.18,Upsell
1332,u000250,2024-02-15 23:00:00,54.3,Paid Signup
1333,u000250,2024-07-22 17:00:00,109.03,Upsell
1334,u001580,2024-02-24 10:00:00,122.11,Trial Started
1335,u001675,2024-04-21 07:00:00,129.91,Trial Started
1336,u000430,2024-04-12 21:00:00,122.5,Paid Signup
1337,u000430,2024-06-06 13:00:00,77.08,Trial Started
1338,u001352,2024-04-07 14:00:00,57.23,Trial Started
1339,u000209,2024-12-07 15:00:00,122.07,Paid Signup
1340,u000209,2024-07-24 19:00:00,105.71,Paid Signup
1341,u001294,2024-04-18 08:00:00,25.0,Trial Started
1342,u001294,2024-07-16 01:00:00,84.02,Trial Started
1343,u001601,2024-06-16 12:00:00,68.58,Paid Signup
1344,u001469,2024-12-13 19:00:00,90.43,Paid Signup
1345,u001447,2024-08-26 11:00:00,57.81,Trial Started
1346,u000013,2024-12-04 05:00:00,76.42,Paid Signup
1347,u001577,2024-01-30 22:00:00,91.04,Upsell
1348,u001577,2024-09-01 10:00:00,72.4,Upsell
1349,u001461,2024-07-15 02:00:00,75.93,Paid Signup
1350,u000053,2024-08-30 05:00:00,58.85,Paid Signup
1351,u000763,2024-07-31 22:00:00,52.85,Paid Signup
1352,u001395,2024-12-09 14:00:00,59.85,Paid Signup
1353,u000975,2024-01-10 20:00:00,80.87,Paid Signup
1354,u000556,2024-01-05 00:00:00,57.31,Upsell
1355,u000016,2024-08-29 20:00:00,43.56,Trial Started
1356,u000339,2024-07-15 19:00:00,93.07,Upsell
1357,u001337,2024-11-24 10:00:00,26.97,Trial Started
1358,u001258,2024-12-15 21:00:00,38.28,Upsell
1359,u001585,2024-03-14 04:00:00,32.98,Trial Started
1360,u000729,2024-01-14 14:00:00,98.19,Upsell
1361,u000729,2024-11-07 07:00:00,117.26,Paid Signup
1362,u001423,2024-03-21 09:00:00,78.65,Trial Started
1363,u000869,2024-02-05 15:00:00,75.19,Paid Signup
1364,u000869,2024-12-20 21:00:00,52.24,Trial Started
1365,u000361,2024-03-20 06:00:00,50.02,Trial Started
1366,u000361,2024-12-22 13:00:00,56.69,Trial Started
1367,u001756,2024-09-06 15:00:00,56.08,Upsell
1368,u001135,2024-07-07 14:00:00,147.18,Paid Signup
1369,u001328,2024-10-15 15:00:00,62.87,Paid Signup
1370,u001158,2024-03-12 13:00:00,34.14,Upsell
1371,u000109,2024-12-23 07:00:00,104.89,Paid Signup
1372,u001410,2024-02-21 02:00:00,47.3,Paid Signup
1373,u001385,2024-09-11 11:00:00,34.51,Trial Started
1374,u000182,2024-10-03 19:00:00,137.35,Paid Signup
1375,u000784,2024-12-06 23:00:00,81.47,Paid Signup
1376,u001348,2024-09-27 23:00:00,90.29,Upsell
1377,u000517,2024-06-24 23:00:00,34.54,Trial Started
1378,u000711,2024-07-11 14:00:00,61.12,Upsell
1379,u000352,2024-02-03 01:00:00,50.92,Upsell
1380,u000352,2024-05-20 00:00:00,40.64,Upsell
1381,u000724,2024-08-21 09:00:00,120.26,Upsell
1382,u001429,2024-11-26 06:00:00,77.86,Trial Started
1383,u000741,2024-07-20 03:00:00,71.47,Paid Signup
1384,u000741,2024-03-03 20:00:00,70.32,Paid Signup
1385,u000501,2024-08-16 03:00:00,144.94,Upsell
1386,u000501,2024-01-05 00:00:00,81.56,Upsell
1387,u001615,2024-01-14 12:00:00,63.31,Upsell
1388,u001615,2024-01-30 21:00:00,103.62,Paid Signup
1389,u000597,2024-08-15 23:00:00,78.72,Trial Started
1390,u000597,2024-07-30 06:00:00,95.67,Trial Started
1391,u000130,2024-09-14 02:00:00,50.4,Paid Signup
1392,u000413,2024-07-29 18:00:00,69.59,Paid Signup
1393,u000067,2024-05-15 23:00:00,40.46,Paid Signup
1394,u000617,2024-09-05 03:00:00,54.54,Upsell
1395,u001007,2024-05-29 23:00:00,54.13,Paid Signup
1396,u000878,2024-10-01 05:00:00,56.84,Upsell
1397,u000878,2024-08-31 15:00:00,50.45,Paid Signup
1398,u000402,2024-03-09 10:00:00,55.03,Paid Signup
1399,u000416,2024-04-11 04:00:00,43.82,Upsell
1400,u000416,2024-06-01 03:00:00,39.61,Trial Started
1401,u000403,2024-01-17 19:00:00,224.37,Paid Signup
1402,u000571,2024-12-19 15:00:00,77.2,Upsell
1403,u001383,2024-02-04 15:00:00,30.73,Paid Signup
1404,u001625,2024-04-11 11:00:00,25.69,Trial Started
1405,u001317,2024-05-30 13:00:00,184.74,Paid Signup
1406,u000942,2024-09-16 23:00:00,63.43,Paid Signup
1407,u000942,2024-08-03 12:00:00,83.6,Upsell
1408,u000258,2024-04-11 23:00:00,64.12,Upsell
1409,u001244,2024-02-24 01:00:00,42.59,Trial Started
1410,u001681,2024-11-24 18:00:00,62.88,Paid Signup
1411,u000551,2024-02-09 04:00:00,57.59,Paid Signup
1412,u001656,2024-05-04 23:00:00,60.53,Trial Started
1413,u000768,2024-03-30 05:00:00,62.27,Paid Signup
1414,u000714,2024-05-01 22:00:00,136.07,Trial Started
1415,u001782,2024-06-17 07:00:00,52.06,Upsell
1416,u001782,2024-06-08 05:00:00,73.57,Trial Started
1417,u001300,2024-11-10 09:00:00,62.08,Trial Started
1418,u000295,2024-06-10 16:00:00,46.57,Upsell
1419,u000967,2024-02-28 22:00:00,65.96,Upsell
1420,u001111,2024-06-09 08:00:00,92.25,Trial Started
1421,u001161,2024-11-14 09:00:00,44.85,Trial Started
1422,u000659,2024-03-31 16:00:00,89.28,Trial Started
1423,u001083,2024-08-25 04:00:00,67.34,Paid Signup
1424,u000612,2024-02-13 10:00:00,99.11,Trial Started
1425,u001393,2024-06-03 07:00:00,45.84,Paid Signup
1426,u000821,2024-06-20 06:00:00,82.84,Paid Signup
1427,u000821,2024-01-14 03:00:00,58.19,Paid Signup
1428,u001302,2024-03-23 19:00:00,32.33,Paid Signup
1429,u001638,2024-11-08 11:00:00,67.49,Paid Signup
1430,u000025,2024-07-04 20:00:00,159.97,Paid Signup
1431,u000580,2024-05-14 20:00:00,120.21,Trial Started
1432,u000105,2024-05-03 04:00:00,62.09,Trial Started
1433,u001254,2024-02-22 21:00:00,97.91,Paid Signup
1434,u000456,2024-06-14 23:00:00,60.25,Trial Started
1435,u000473,2024-02-04 05:00:00,114.23,Trial Started
1436,u000031,2024-01-22 20:00:00,60.92,Trial Started
1437,u000342,2024-11-25 19:00:00,83.77,Upsell
1438,u000342,2024-01-01 20:00:00,32.33,Paid Signup
1439,u001636,2024-09-30 00:00:00,93.06,Trial Started
1440,u001636,2024-07-28 20:00:00,100.6,Trial Started
1441,u000896,2024-05-11 05:00:00,68.26,Trial Started
1442,u001176,2024-08-09 10:00:00,79.94,Trial Started
1443,u000002,2024-11-01 13:00:00,73.05,Upsell
1444,u001403,2024-10-30 08:00:00,60.99,Paid Signup
1445,u000405,2024-06-11 19:00:00,124.76,Trial Started
1446,u001235,2024-04-15 09:00:00,71.68,Trial Started
1447,u001014,2024-02-25 13:00:00,83.55,Trial Started
1448,u000356,2024-04-19 22:00:00,31.35,Paid Signup
1449,u000170,2024-05-05 21:00:00,88.83,Trial Started
1450,u000225,2024-08-16 13:00:00,65.48,Paid Signup
1451,u000914,2024-09-21 10:00:00,78.64,Paid Signup
1452,u000931,2024-05-17 06:00:00,34.86,Trial Started
1453,u000931,2024-06-21 18:00:00,93.71,Paid Signup
1454,u000814,2024-06-23 07:00:00,61.95,Upsell
1455,u000497,2024-10-05 05:00:00,65.22,Upsell
1456,u000024,2024-08-10 21:00:00,66.73,Trial Started
1457,u000703,2024-12-07 05:00:00,36.23,Upsell
1458,u000703,2024-05-08 08:00:00,69.75,Paid Signup
1459,u000483,2024-09-13 18:00:00,48.74,Upsell
1460,u001172,2024-03-04 21:00:00,60.4,Paid Signup
1461,u001172,2024-11-19 13:00:00,58.93,Trial Started
1462,u001316,2024-04-08 05:00:00,130.65,Paid Signup
1463,u001141,2024-11-30 03:00:00,46.12,Paid Signup
1464,u001418,2024-08-07 18:00:00,53.82,Trial Started
1465,u001573,2024-03-05 15:00:00,106.1,Trial Started
1466,u001368,2024-08-22 08:00:00,49.97,Paid Signup
1467,u000102,2024-11-29 10:00:00,74.31,Upsell
1468,u001609,2024-01-23 10:00:00,82.13,Paid Signup
1469,u001612,2024-09-16 20:00:00,167.66,Upsell
1470,u000188,2024-02-27 19:00:00,83.31,Trial Started
1471,u001515,2024-02-19 07:00:00,139.79,Paid Signup
1472,u001035,2024-12-24 03:00:00,66.48,Upsell
1473,u001035,2024-12-26 12:00:00,68.09,Paid Signup
1474,u000132,2024-05-21 20:00:00,61.31,Upsell
1475,u000132,2024-02-14 18:00:00,56.5,Trial Started
1476,u000434,2024-06-09 08:00:00,75.68,Trial Started
1477,u001220,2024-08-25 10:00:00,65.46,Paid Signup
1478,u001608,2024-06-13 01:00:00,49.83,Upsell
1479,u001185,2024-01-17 04:00:00,190.7,Paid Signup
1480,u000747,2024-01-23 21:00:00,136.39,Trial Started
1481,u000747,2024-06-27 20:00:00,145.8,Paid Signup
1482,u000263,2024-01-25 00:00:00,86.11,Paid Signup
1483,u000263,2024-10-14 05:00:00,55.34,Trial Started
1484,u001152,2024-11-20 20:00:00,94.1,Paid Signup
1485,u001152,2024-01-05 07:00:00,39.26,Paid Signup
1486,u001551,2024-11-17 21:00:00,59.58,Paid Signup
1487,u000657,2024-01-31 15:00:00,53.98,Trial Started
1488,u000657,2024-11-10 16:00:00,69.81,Trial Started
1489,u000581,2024-05-28 04:00:00,216.75,Trial Started
1490,u001297,2024-07-30 02:00:00,67.66,Trial Started
1491,u001307,2024-07-27 22:00:00,91.86,Trial Started
1492,u001099,2024-07-05 21:00:00,34.86,Upsell
1493,u001099,2024-08-12 23:00:00,63.1,Paid Signup
1494,u000772,2024-02-20 23:00:00,74.86,Trial Started
1495,u000267,2024-12-10 17:00:00,36.44,Paid Signup
1496,u001430,2024-08-25 22:00:00,84.94,Trial Started
1497,u001521,2024-09-08 15:00:00,100.69,Upsell
1498,u000836,2024-12-07 14:00:00,28.87,Upsell
1499,u001121,2024-11-14 22:00:00,83.68,Upsell
1500,u001582,2024-07-21 18:00:00,61.05,Upsell
1501,u001247,2024-09-01 22:00:00,111.68,Upsell
1502,u000540,2024-11-23 13:00:00,101.57,Upsell
1503,u000883,2024-05-30 16:00:00,31.24,Paid Signup
1504,u001543,2024-04-03 05:00:00,79.86,Upsell
1505,u001543,2024-06-01 12:00:00,106.63,Paid Signup
1506,u000247,2024-10-07 18:00:00,49.51,Upsell
1507,u000273,2024-11-30 09:00:00,71.87,Upsell
1508,u001479,2024-05-18 10:00:00,78.18,Upsell
1509,u000732,2024-12-27 11:00:00,52.84,Paid Signup
1510,u000891,2024-12-14 12:00:00,41.91,Paid Signup
1511,u000891,2024-06-03 03:00:00,46.39,Upsell
1512,u000785,2024-07-24 04:00:00,108.53,Trial Started
1513,u000678,2024-11-14 16:00:00,101.98,Trial Started
1514,u000034,2024-11-19 16:00:00,97.45,Upsell
1515,u001513,2024-11-10 03:00:00,63.21,Paid Signup
1516,u000274,2024-09-12 06:00:00,222.64,Upsell
1517,u001243,2024-02-19 10:00:00,77.11,Trial Started
1518,u001243,2024-07-31 01:00:00,79.67,Upsell
1519,u000904,2024-02-27 13:00:00,75.96,Paid Signup
1520,u000091,2024-08-22 13:00:00,77.9,Paid Signup
1521,u000415,2024-10-21 17:00:00,83.51,Upsell
1522,u000513,2024-05-23 04:00:00,117.96,Paid Signup
1523,u000982,2024-04-07 12:00:00,71.03,Upsell
1524,u000359,2024-04-04 10:00:00,116.12,Trial Started
1525,u000837,2024-12-07 01:00:00,87.44,Paid Signup
1526,u000090,2024-12-12 21:00:00,98.15,Trial Started
1527,u000646,2024-08-30 06:00:00,59.38,Upsell
1528,u000346,2024-12-14 20:00:00,43.08,Upsell
1529,u001680,2024-09-27 20:00:00,74.58,Paid Signup
1530,u001757,2024-11-02 01:00:00,36.18,Upsell
1531,u000801,2024-03-11 13:00:00,47.41,Upsell
1532,u000716,2024-11-21 20:00:00,133.64,Paid Signup
1533,u001593,2024-06-21 08:00:00,73.21,Paid Signup
1534,u001593,2024-09-01 07:00:00,22.94,Upsell
1535,u001094,2024-05-04 22:00:00,55.83,Upsell
1536,u001205,2024-03-20 09:00:00,87.66,Paid Signup
1537,u001205,2024-09-23 11:00:00,51.77,Upsell
1538,u000650,2024-08-24 18:00:00,69.92,Trial Started
1539,u000882,2024-11-23 22:00:00,86.95,Trial Started
1540,u000882,2024-12-04 16:00:00,64.52,Trial Started
1541,u001742,2024-11-16 16:00:00,88.16,Trial Started
1542,u000375,2024-06-03 08:00:00,72.66,Paid Signup
1543,u000375,2024-02-18 14:00:00,41.87,Trial Started
1544,u000972,2024-09-15 13:00:00,51.9,Upsell
1545,u001183,2024-12-23 16:00:00,66.32,Upsell
1546,u000111,2024-10-27 06:00:00,48.0,Trial Started
1547,u000895,2024-11-01 20:00:00,49.8,Trial Started
1548,u001558,2024-07-01 16:00:00,55.96,Upsell
1549,u000804,2024-08-10 11:00:00,55.19,Paid Signup
1550,u000621,2024-06-25 15:00:00,45.96,Upsell
1551,u000756,2024-08-25 14:00:00,85.43,Paid Signup
1552,u000227,2024-02-01 02:00:00,74.34,Trial Started
1553,u000533,2024-10-13 16:00:00,60.15,Upsell
1554,u000052,2024-09-28 07:00:00,31.15,Upsell
1555,u000052,2024-06-24 08:00:00,87.42,Paid Signup
1556,u000851,2024-12-21 22:00:00,107.59,Upsell
1557,u000099,2024-01-14 05:00:00,36.89,Paid Signup
1558,u000706,2024-07-05 13:00:00,108.78,Paid Signup
1559,u000693,2024-04-30 18:00:00,43.61,Paid Signup
1560,u001233,2024-11-25 10:00:00,53.36,Upsell
1561,u001325,2024-07-27 07:00:00,36.48,Trial Started
1562,u001767,2024-02-10 14:00:00,78.39,Upsell
1563,u001349,2024-06-22 00:00:00,51.33,Upsell
1564,u000886,2024-11-07 17:00:00,111.9,Upsell
1565,u001043,2024-12-04 14:00:00,101.51,Upsell
1566,u000928,2024-01-27 17:00:00,46.33,Trial Started
1567,u001677,2024-02-02 04:00:00,56.78,Upsell
1568,u001677,2024-09-22 00:00:00,64.94,Upsell
1569,u000544,2024-07-20 20:00:00,62.0,Upsell
1570,u000544,2024-09-15 18:00:00,52.57,Paid Signup
1571,u001725,2024-01-19 04:00:00,120.54,Upsell
1572,u000080,2024-01-28 19:00:00,69.42,Paid Signup
1573,u001194,2024-09-26 13:00:00,147.38,Trial Started
1574,u001685,2024-02-17 09:00:00,36.7,Trial Started
1575,u001685,2024-05-20 04:00:00,64.47,Upsell
1576,u000934,2024-01-17 22:00:00,42.65,Paid Signup
1577,u000934,2024-03-23 09:00:00,98.31,Paid Signup
1578,u000619,2024-03-01 17:00:00,26.27,Upsell
1579,u000003,2024-01-10 16:00:00,60.05,Paid Signup
1580,u000658,2024-08-16 03:00:00,71.07,Upsell
1581,u001049,2024-03-12 07:00:00,42.64,Upsell
1582,u001049,2024-05-18 10:00:00,63.76,Upsell
1583,u000879,2024-02-19 14:00:00,101.59,Paid Signup
1584,u000255,2024-04-19 14:00:00,77.79,Upsell
1585,u001090,2024-03-18 14:00:00,68.21,Upsell
1586,u000133,2024-11-12 19:00:00,107.06,Upsell
1587,u001751,2024-11-26 18:00:00,65.27,Upsell
1588,u000799,2024-10-09 08:00:00,62.63,Paid Signup
1589,u000799,2024-11-03 02:00:00,80.84,Paid Signup
1590,u000920,2024-07-28 08:00:00,84.15,Trial Started
1591,u000781,2024-04-18 01:00:00,84.63,Upsell
1592,u000899,2024-12-26 18:00:00,53.45,Trial Started
1593,u001085,2024-02-11 13:00:00,85.74,Upsell
1594,u001078,2024-04-07 06:00:00,45.15,Trial Started
1595,u001078,2024-11-20 19:00:00,97.44,Upsell
1596,u001252,2024-10-31 22:00:00,55.58,Upsell
1597,u001252,2024-08-08 03:00:00,53.24,Upsell
1598,u000743,2024-09-04 20:00:00,45.62,Upsell
1599,u000834,2024-06-17 23:00:00,73.34,Upsell
1600,u000834,2024-08-09 15:00:00,79.99,Paid Signup
1601,u000354,2024-12-14 17:00:00,100.16,Paid Signup
1602,u000480,2024-11-25 05:00:00,72.47,Paid Signup
1603,u001761,2024-05-06 10:00:00,40.44,Paid Signup
1604,u000905,2024-11-28 09:00:00,76.9,Trial Started
1605,u001054,2024-06-12 00:00:00,66.84,Paid Signup
1606,u001054,2024-08-22 07:00:00,85.14,Upsell
1607,u001723,2024-03-25 15:00:00,108.95,Trial Started
1608,u001010,2024-03-08 08:00:00,102.92,Paid Signup
1609,u000813,2024-05-26 02:00:00,48.36,Paid Signup
1610,u000813,2024-06-22 21:00:00,83.07,Paid Signup
1611,u001780,2024-06-10 16:00:00,38.01,Paid Signup
1612,u000246,2024-08-19 05:00:00,70.21,Trial Started
1613,u000383,2024-06-16 10:00:00,43.34,Paid Signup
1614,u000383,2024-07-01 07:00:00,92.78,Paid Signup
1615,u000691,2024-03-08 23:00:00,94.04,Trial Started
1616,u001405,2024-12-21 12:00:00,46.11,Upsell
1617,u000639,2024-01-01 22:00:00,89.86,Paid Signup
1618,u000594,2024-12-30 07:00:00,149.1,Trial Started
1619,u000125,2024-05-19 04:00:00,64.85,Upsell
1620,u001763,2024-07-24 12:00:00,47.88,Trial Started
1621,u001265,2024-02-25 10:00:00,29.51,Trial Started
1622,u000705,2024-10-14 00:00:00,90.43,Paid Signup
1623,u001409,2024-09-21 13:00:00,111.94,Paid Signup
1624,u001409,2024-10-24 17:00:00,95.43,Paid Signup
1625,u000115,2024-06-27 12:00:00,55.61,Trial Started
1626,u000652,2024-11-11 15:00:00,57.4,Trial Started
1627,u000652,2024-05-22 07:00:00,58.71,Trial Started
1628,u001534,2024-07-04 18:00:00,117.39,Upsell
1629,u000144,2024-07-31 16:00:00,58.67,Trial Started
1630,u000058,2024-08-25 08:00:00,56.78,Upsell
1631,u001153,2024-09-03 07:00:00,72.33,Paid Signup
1632,u000183,2024-01-29 06:00:00,79.22,Paid Signup
1633,u000183,2024-01-14 12:00:00,55.12,Upsell
1634,u000117,2024-01-21 13:00:00,65.77,Upsell
1635,u000117,2024-12-01 09:00:00,80.26,Paid Signup
1636,u000314,2024-01-09 16:00:00,89.96,Trial Started
1637,u000314,2024-10-04 02:00:00,92.79,Trial Started
1638,u001088,2024-03-23 04:00:00,141.2,Upsell
1639,u000294,2024-05-21 23:00:00,93.44,Trial Started
1640,u000294,2024-04-02 02:00:00,52.76,Paid Signup
1641,u000411,2024-04-30 10:00:00,49.99,Trial Started
1642,u000297,2024-10-25 15:00:00,59.4,Trial Started
1643,u001077,2024-06-16 05:00:00,97.22,Upsell
1644,u001077,2024-01-12 10:00:00,68.64,Trial Started
1645,u000970,2024-10-14 17:00:00,88.29,Upsell
1646,u001260,2024-03-19 23:00:00,63.12,Trial Started
1647,u000308,2024-12-03 00:00:00,51.76,Paid Signup
1648,u000223,2024-12-02 15:00:00,52.96,Paid Signup
1649,u000310,2024-07-23 22:00:00,50.63,Upsell
1650,u000142,2024-05-05 08:00:00,37.2,Paid Signup
1651,u000394,2024-07-15 05:00:00,82.62,Trial Started
1652,u000936,2024-07-26 17:00:00,100.77,Paid Signup
1653,u000514,2024-05-21 21:00:00,49.96,Upsell
1654,u001559,2024-08-04 19:00:00,30.57,Trial Started
1655,u000306,2024-06-24 02:00:00,93.37,Paid Signup
1656,u001627,2024-09-09 17:00:00,41.44,Paid Signup
1657,u001627,2024-07-03 13:00:00,110.52,Trial Started
1658,u000438,2024-03-16 16:00:00,90.59,Upsell
1659,u000898,2024-12-16 03:00:00,108.98,Upsell
1660,u000707,2024-09-23 06:00:00,47.68,Upsell
1661,u001791,2024-06-20 08:00:00,70.46,Trial Started
1662,u001527,2024-12-09 00:00:00,41.56,Paid Signup
1663,u001527,2024-08-08 04:00:00,34.66,Paid Signup
1664,u001357,2024-06-24 09:00:00,87.99,Paid Signup
1665,u001357,2024-03-04 05:00:00,52.73,Trial Started
1666,u000172,2024-04-18 18:00:00,42.41,Paid Signup
1667,u000172,2024-10-17 13:00:00,112.58,Trial Started
1668,u001453,2024-06-14 06:00:00,76.19,Paid Signup
1669,u000916,2024-02-29 18:00:00,35.11,Paid Signup
1670,u000820,2024-12-22 07:00:00,44.09,Trial Started
1671,u000334,2024-10-21 13:00:00,89.47,Upsell
1672,u001295,2024-04-08 22:00:00,30.39,Trial Started
1673,u001295,2024-10-24 14:00:00,121.2,Paid Signup
1674,u001354,2024-06-03 18:00:00,38.68,Paid Signup
1675,u000739,2024-10-13 07:00:00,291.86,Paid Signup
1676,u000256,2024-04-13 03:00:00,93.99,Trial Started
1677,u000256,2024-11-20 14:00:00,36.49,Upsell
1678,u000524,2024-08-18 17:00:00,77.26,Upsell
1679,u001162,2024-02-05 19:00:00,30.56,Paid Signup
1680,u000298,2024-01-01 07:00:00,110.74,Paid Signup
1681,u000697,2024-02-26 19:00:00,38.62,Upsell
1682,u000697,2024-09-06 11:00:00,41.36,Paid Signup
1683,u001629,2024-01-04 16:00:00,151.81,Trial Started
1684,u000798,2024-04-30 01:00:00,61.1,Trial Started
1685,u000220,2024-12-20 23:00:00,70.92,Upsell
1686,u000220,2024-03-25 14:00:00,74.43,Upsell
1687,u000276,2024-07-11 01:00:00,64.04,Paid Signup
1688,u000043,2024-04-28 21:00:00,75.28,Upsell
1689,u000043,2024-04-12 06:00:00,65.49,Upsell
1690,u001209,2024-06-11 06:00:00,53.98,Upsell
1691,u001238,2024-04-27 01:00:00,102.73,Upsell
1692,u001705,2024-12-18 17:00:00,75.59,Paid Signup
1693,u001384,2024-04-22 07:00:00,76.19,Trial Started
1694,u001384,2024-03-20 22:00:00,69.32,Paid Signup
1695,u000353,2024-12-26 23:00:00,54.06,Trial Started
1696,u000341,2024-12-18 20:00:00,36.16,Trial Started
1697,u001181,2024-05-23 17:00:00,53.27,Upsell
1698,u001181,2024-07-15 10:00:00,66.38,Paid Signup
1699,u000062,2024-04-06 05:00:00,91.08,Upsell
1700,u000265,2024-10-17 23:00:00,45.95,Trial Started
1701,u001358,2024-12-20 01:00:00,27.34,Trial Started
1702,u000943,2024-05-31 16:00:00,102.48,Trial Started
1703,u000943,2024-09-28 20:00:00,59.2,Trial Started
1704,u000773,2024-12-15 15:00:00,29.95,Trial Started
1705,u001214,2024-03-03 19:00:00,100.41,Trial Started
1706,u000568,2024-08-24 05:00:00,81.02,Paid Signup
1707,u001020,2024-09-09 10:00:00,51.5,Upsell
1708,u001643,2024-01-19 22:00:00,134.16,Trial Started
1709,u000666,2024-07-08 22:00:00,91.49,Trial Started
1710,u000531,2024-10-01 10:00:00,84.68,Trial Started
1711,u000507,2024-08-07 01:00:00,47.95,Trial Started
1712,u001210,2024-02-29 14:00:00,29.24,Upsell
1713,u001210,2024-11-17 01:00:00,60.49,Trial Started
1714,u001237,2024-10-05 02:00:00,62.06,Paid Signup
1715,u001536,2024-01-17 13:00:00,60.87,Upsell
1716,u000493,2024-10-04 01:00:00,69.98,Upsell
1717,u001123,2024-10-30 19:00:00,134.56,Upsell
1718,u001123,2024-11-09 08:00:00,58.25,Upsell
